CD_MUN,SIGLA_UF,NM_MUN,NM_MUN_NORM,lat,long
2807501,SE,Tomar do Geru,TOMAR DO GERU,-11.369920852624304,-37.875174103959466
2807600,SE,Umbaúba,UMBAUBA,-11.399935944321557,-37.662439575958494
2900108,BA,Abaíra,ABAIRA,-13.296568988301301,-41.74289387495422
2900207,BA,Abaré,ABARE,-8.833540430430423,-39.3176928553494
2900306,BA,Acajutiba,ACAJUTIBA,-11.663171759280603,-38.00053100485081
2900355,BA,Adustina,ADUSTINA,-10.562272175052264,-38.037636678677444
2900405,BA,Água Fria,AGUA FRIA,-11.82317841040712,-38.71046599468406
2900504,BA,Érico Cardoso,ERICO CARDOSO,-13.400214747056427,-42.067320842284886
2900603,BA,Aiquara,AIQUARA,-14.091818536636373,-39.88086172006022
2900702,BA,Alagoinhas,ALAGOINHAS,-12.113125687679377,-38.40223523278765
2900801,BA,Alcobaça,ALCOBACA,-17.469231119233825,-39.409556259352655
2900900,BA,Almadina,ALMADINA,-14.70127299868537,-39.66409283036932
2901007,BA,Amargosa,AMARGOSA,-13.040852232239317,-39.626321073610626
2901106,BA,Amélia Rodrigues,AMELIA RODRIGUES,-12.421184258201828,-38.72048269451922
2901155,BA,América Dourada,AMERICA DOURADA,-11.406196240153468,-41.52292271762871
2901205,BA,Anagé,ANAGE,-14.58989996491122,-40.92771676226621
2901304,BA,Andaraí,ANDARAI,-12.733629257864045,-41.21509180690912
2901353,BA,Andorinha,ANDORINHA,-10.28076219005264,-39.871901172567405
2901403,BA,Angical,ANGICAL,-11.996639432196531,-44.64772390797856
2901502,BA,Anguera,ANGUERA,-12.182973868879722,-39.192831990395355
2901601,BA,Antas,ANTAS,-10.407122925104993,-38.29412500457837
2901700,BA,Antônio Cardoso,ANTONIO CARDOSO,-12.379795465796414,-39.147051332599794
2901809,BA,Antônio Gonçalves,ANTONIO GONCALVES,-10.601509462827332,-40.3623650170147
2901908,BA,Aporá,APORA,-11.731565422564863,-38.1938031559601
2901957,BA,Apuarema,APUAREMA,-13.820033815110175,-39.75157032571518
2902005,BA,Aracatu,ARACATU,-14.371225688542385,-41.374548413126824
2902054,BA,Araçás,ARACAS,-12.172946809293634,-38.21254419490848
2902104,BA,Araci,ARACI,-11.212471512566529,-39.064463799185184
2902203,BA,Aramari,ARAMARI,-12.050722159478866,-38.52498539547235
2902252,BA,Arataca,ARATACA,-15.243275296240483,-39.41217951307407
2902302,BA,Aratuípe,ARATUIPE,-13.08462982281771,-39.069429261830265
2902401,BA,Aurelino Leal,AURELINO LEAL,-14.362134139167308,-39.47826312384632
2902500,BA,Baianópolis,BAIANOPOLIS,-12.657124752708233,-44.44023037593101
2902609,BA,Baixa Grande,BAIXA GRANDE,-11.964750318066546,-40.152774614163064
2902658,BA,Banzaê,BANZAE,-10.616471813070024,-38.65434372629116
2902708,BA,Barra,BARRA,-11.030565699999189,-43.3660521227674
2902807,BA,Barra da Estiva,BARRA DA ESTIVA,-13.650485206107058,-41.09809245685008
2902906,BA,Barra do Choça,BARRA DO CHOCA,-14.913054463418018,-40.581269853322965
2903003,BA,Barra do Mendes,BARRA DO MENDES,-11.950019137809845,-42.109493476104646
2903102,BA,Barra do Rocha,BARRA DO ROCHA,-14.102480395143846,-39.587949384373005
2903201,BA,Barreiras,BARREIRAS,-12.013022348658438,-45.54237869570238
2903235,BA,Barro Alto,BARRO ALTO,-11.847991681385437,-41.836786430284285
2903276,BA,Barrocas,BARROCAS,-11.538041494939089,-39.09492027946977
2903300,BA,Barro Preto,BARRO PRETO,-14.775862280612523,-39.44472832322768
2903409,BA,Belmonte,BELMONTE,-15.935417077240624,-39.17727132405982
2903508,BA,Belo Campo,BELO CAMPO,-14.99851376804937,-41.203840077800876
2903607,BA,Biritinga,BIRITINGA,-11.585323499144543,-38.79263329259155
2903706,BA,Boa Nova,BOA NOVA,-14.360202201177268,-40.229990582659326
2903805,BA,Boa Vista do Tupim,BOA VISTA DO TUPIM,-12.770167671892978,-40.67022723121558
2903904,BA,Bom Jesus da Lapa,BOM JESUS DA LAPA,-13.277147221681844,-43.293387442528044
2903953,BA,Bom Jesus da Serra,BOM JESUS DA SERRA,-14.389879774075885,-40.57732566351144
2904001,BA,Boninal,BONINAL,-12.776672583684782,-41.80249757495332
2904050,BA,Bonito,BONITO,-11.969278074143675,-41.32041377149054
2904100,BA,Boquira,BOQUIRA,-12.741119710162122,-42.72228870688073
2904209,BA,Botuporã,BOTUPORA,-13.326230120538474,-42.53470605489584
2904308,BA,Brejões,BREJOES,-13.075373925865772,-39.850783497620085
2904407,BA,Brejolândia,BREJOLANDIA,-12.499373802216757,-43.82476379274486
2904506,BA,Brotas de Macaúbas,BROTAS DE MACAUBAS,-12.08927743358301,-42.44703609741961
2904605,BA,Brumado,BRUMADO,-14.167942966135849,-41.689076655635496
2904704,BA,Buerarema,BUERAREMA,-14.996443158649107,-39.26957771781599
2904753,BA,Buritirama,BURITIRAMA,-10.588126008057626,-43.66762972334777
2904803,BA,Caatiba,CAATIBA,-14.995802486674545,-40.36410745956599
2904852,BA,Cabaceiras do Paraguaçu,CABACEIRAS DO PARAGUACU,-12.564274441862102,-39.192484587955704
2904902,BA,Cachoeira,CACHOEIRA,-12.64670691267893,-38.88487618390703
2905008,BA,Caculé,CACULE,-14.48288984063711,-42.28504992525475
2905107,BA,Caém,CAEM,-11.143066633836934,-40.291104142737694
2905156,BA,Caetanos,CAETANOS,-14.313668731512108,-40.926748994125965
2905206,BA,Caetité,CAETITE,-13.947967782876848,-42.476637501360464
2905305,BA,Cafarnaum,CAFARNAUM,-11.733821926325845,-41.5014487254286
2905404,BA,Cairu,CAIRU,-13.506862240008736,-38.98342849652699
2905503,BA,Caldeirão Grande,CALDEIRAO GRANDE,-11.039859481257691,-40.22183034605039
2905602,BA,Camacan,CAMACAN,-15.444373401636032,-39.518676561501934
2905701,BA,Camaçari,CAMACARI,-12.666028868584311,-38.20631177604166
2905800,BA,Camamu,CAMAMU,-14.012551827882122,-39.16418599370256
2905909,BA,Campo Alegre de Lourdes,CAMPO ALEGRE DE LOURDES,-9.561568612968045,-43.15886902727306
2906006,BA,Campo Formoso,CAMPO FORMOSO,-10.25106258960328,-40.728936455244664
2906105,BA,Canápolis,CANAPOLIS,-13.096592140061032,-44.20355995550135
2906204,BA,Canarana,CANARANA,-11.752948752622444,-41.69962948380457
2906303,BA,Canavieiras,CANAVIEIRAS,-15.651538760747684,-39.108825012333064
2906402,BA,Candeal,CANDEAL,-11.871119527115175,-39.19075804285345
2906501,BA,Candeias,CANDEIAS,-12.678478930260018,-38.481161125811646
2906600,BA,Candiba,CANDIBA,-14.404201929941289,-42.83174020008954
2906709,BA,Cândido Sales,CANDIDO SALES,-15.355082384556242,-41.269494996568746
2906808,BA,Cansanção,CANSANCAO,-10.726929002612723,-39.472719615769485
2906824,BA,Canudos,CANUDOS,-10.005931115757269,-38.99451681754956
2906857,BA,Capela do Alto Alegre,CAPELA DO ALTO ALEGRE,-11.672263317983562,-39.82496385322246
2906873,BA,Capim Grosso,CAPIM GROSSO,-11.306288386985914,-39.99590007317779
2906899,BA,Caraíbas,CARAIBAS,-14.62557041666002,-41.28371573712091
2906907,BA,Caravelas,CARAVELAS,-17.657524857869706,-39.688809518382435
2907004,BA,Cardeal da Silva,CARDEAL DA SILVA,-12.043037095603994,-37.93842595220038
2907103,BA,Carinhanha,CARINHANHA,-14.020540824294882,-43.848969792200556
2907202,BA,Casa Nova,CASA NOVA,-9.240251462744881,-41.33648205193479
2907301,BA,Castro Alves,CASTRO ALVES,-12.731625571430337,-39.363996992713076
2907400,BA,Catolândia,CATOLANDIA,-12.27343972157685,-44.697067522717084
2907509,BA,Catu,CATU,-12.330569440064385,-38.41290041286401
2907558,BA,Caturama,CATURAMA,-13.233462416546207,-42.31941727153216
2907608,BA,Central,CENTRAL,-11.151291452712615,-42.11242669891941
2907707,BA,Chorrochó,CHORROCHO,-9.271707119799368,-39.1891102396685
2907806,BA,Cícero Dantas,CICERO DANTAS,-10.50694399183672,-38.45418010985944
2907905,BA,Cipó,CIPO,-11.107771348005642,-38.523093118187596
2908002,BA,Coaraci,COARACI,-14.631826936399062,-39.59319096855092
2908101,BA,Cocos,COCOS,-14.496928520043916,-45.219944594594786
2908200,BA,Conceição da Feira,CONCEICAO DA FEIRA,-12.50486270098254,-38.99976045434414
2908309,BA,Conceição do Almeida,CONCEICAO DO ALMEIDA,-12.859901683342674,-39.24560126024592
2908408,BA,Conceição do Coité,CONCEICAO DO COITE,-11.52412313537397,-39.24981984654134
2908507,BA,Conceição do Jacuípe,CONCEICAO DO JACUIPE,-12.337192494677748,-38.742185710328776
2908606,BA,Conde,CONDE,-11.827736477876648,-37.6775952633345
2908705,BA,Condeúba,CONDEUBA,-14.921493876725078,-42.05108284011733
2908804,BA,Contendas do Sincorá,CONTENDAS DO SINCORA,-13.838346046969422,-41.093651670815966
2908903,BA,Coração de Maria,CORACAO DE MARIA,-12.210649059142327,-38.78310817567336
2909000,BA,Cordeiros,CORDEIROS,-15.040970542002349,-41.90824456310861
2909109,BA,Coribe,CORIBE,-13.814340403988082,-44.3762936150961
2909208,BA,Coronel João Sá,CORONEL JOAO SA,-10.280184430852234,-37.936311784700315
2909307,BA,Correntina,CORRENTINA,-13.467235420599899,-45.395862828292465
2909406,BA,Cotegipe,COTEGIPE,-11.711115462541237,-44.32799587494091
2909505,BA,Cravolândia,CRAVOLANDIA,-13.424003442930642,-39.78446238157044
2909604,BA,Crisópolis,CRISOPOLIS,-11.518070948119489,-38.17257909941879
2909703,BA,Cristópolis,CRISTOPOLIS,-12.19399492357965,-44.25884541711294
2909802,BA,Cruz das Almas,CRUZ DAS ALMAS,-12.683035213053518,-39.117911543258046
2909901,BA,Curaçá,CURACA,-9.222481689981276,-39.65145850533145
2910008,BA,Dário Meira,DARIO MEIRA,-14.404981070999147,-39.988006464092805
2910057,BA,Dias d'Ávila,DIAS DAVILA,-12.601262742855178,-38.28239526436644
2910107,BA,Dom Basílio,DOM BASILIO,-13.856317581705481,-41.712234549159106
2910206,BA,Dom Macedo Costa,DOM MACEDO COSTA,-12.912355286813685,-39.173959743827744
2910305,BA,Elísio Medrado,ELISIO MEDRADO,-12.934872389662434,-39.52633542273569
2910404,BA,Encruzilhada,ENCRUZILHADA,-15.594911739063468,-40.99991226153889
2910503,BA,Entre Rios,ENTRE RIOS,-12.063569426832826,-38.04827509989228
2910602,BA,Esplanada,ESPLANADA,-11.931246436078988,-37.88534008147852
2910701,BA,Euclides da Cunha,EUCLIDES DA CUNHA,-10.464200064261172,-38.91514100299185
2910727,BA,Eunápolis,EUNAPOLIS,-16.298751723293062,-39.606118610328814
2910750,BA,Fátima,FATIMA,-10.595191973816883,-38.202109523944095
2910776,BA,Feira da Mata,FEIRA DA MATA,-14.131740428355943,-44.23221878516874
2910800,BA,Feira de Santana,FEIRA DE SANTANA,-12.193076444300495,-39.033989533804295
2910859,BA,Filadélfia,FILADELFIA,-10.72320978946417,-40.136914882857305
2910909,BA,Firmino Alves,FIRMINO ALVES,-14.930819949030255,-39.911313174738254
2911006,BA,Floresta Azul,FLORESTA AZUL,-14.841851507523861,-39.717469904401355
2911105,BA,Formosa do Rio Preto,FORMOSA DO RIO PRETO,-11.014212909628926,-45.745290164182954
2911204,BA,Gandu,GANDU,-13.788697357803276,-39.48269196367624
2911253,BA,Gavião,GAVIAO,-11.508884116464246,-39.75733961609469
2911303,BA,Gentio do Ouro,GENTIO DO OURO,-11.410247517193055,-42.60520847757423
2911402,BA,Glória,GLORIA,-9.22936582459855,-38.444761511762685
2911501,BA,Gongogi,GONGOGI,-14.280589201795403,-39.581899875594715
2911600,BA,Governador Mangabeira,GOVERNADOR MANGABEIRA,-12.58336289182617,-39.072351349132376
2911659,BA,Guajeru,GUAJERU,-14.558969427620124,-41.986432117562565
2911709,BA,Guanambi,GUANAMBI,-14.203956851506362,-42.8200359428595
2911808,BA,Guaratinga,GUARATINGA,-16.55319083056759,-39.93768893207964
2911857,BA,Heliópolis,HELIOPOLIS,-10.749949833535897,-38.3087624593145
2911907,BA,Iaçu,IACU,-12.81353437195046,-40.113094519078416
2912004,BA,Ibiassucê,IBIASSUCE,-14.29153125199054,-42.30537867284951
2912103,BA,Ibicaraí,IBICARAI,-14.848768488159362,-39.56845327673387
2912202,BA,Ibicoara,IBICOARA,-13.38099123442477,-41.327893104539655
2912301,BA,Ibicuí,IBICUI,-14.641894450245122,-39.86378532183483
2912400,BA,Ibipeba,IBIPEBA,-11.570748457125699,-42.18177014540365
2912509,BA,Ibipitanga,IBIPITANGA,-12.859346560831318,-42.359693308439915
2912608,BA,Ibiquera,IBIQUERA,-12.603191310461337,-40.88478219075532
2912707,BA,Ibirapitanga,IBIRAPITANGA,-14.060715757238425,-39.43569275744262
2912806,BA,Ibirapuã,IBIRAPUA,-17.74301383309379,-40.012795239217375
2912905,BA,Ibirataia,IBIRATAIA,-13.975981153234335,-39.62616748908744
2913002,BA,Ibitiara,IBITIARA,-12.575885316725826,-42.28269422077778
2913101,BA,Ibititá,IBITITA,-11.579049493475143,-41.91512495937474
2913200,BA,Ibotirama,IBOTIRAMA,-12.038556308094819,-43.204764570739975
2913309,BA,Ichu,ICHU,-11.73151104804396,-39.152340708342514
2913408,BA,Igaporã,IGAPORA,-13.863066151525517,-42.70414561871007
2913457,BA,Igrapiúna,IGRAPIUNA,-13.870950504353056,-39.20552818890623
2913507,BA,Iguaí,IGUAI,-14.632365298711283,-40.06587007600038
2913606,BA,Ilhéus,ILHEUS,-14.752742889740867,-39.19180249267155
2913705,BA,Inhambupe,INHAMBUPE,-11.80511592647447,-38.40381473753228
2913804,BA,Ipecaetá,IPECAETA,-12.307419013893044,-39.3269855210808
2913903,BA,Ipiaú,IPIAU,-14.054873227208233,-39.726504682337655
2914000,BA,Ipirá,IPIRA,-12.211242475234913,-39.77714283190069
2914109,BA,Ipupiara,IPUPIARA,-11.835872914160333,-42.50184265364717
2914208,BA,Irajuba,IRAJUBA,-13.23071872258585,-40.05229493566833
2914307,BA,Iramaia,IRAMAIA,-13.468638831961087,-40.92082219623403
2914406,BA,Iraquara,IRAQUARA,-12.24834054146308,-41.58309537493993
2914505,BA,Irará,IRARA,-12.046428564939866,-38.75389483336946
2914604,BA,Irecê,IRECE,-11.30944942463816,-41.83896926573954
2914653,BA,Itabela,ITABELA,-16.662900854861544,-39.55133754869773
2914703,BA,Itaberaba,ITABERABA,-12.499096501715536,-40.262263566756204
2914802,BA,Itabuna,ITABUNA,-14.851648210972686,-39.31280719641502
2914901,BA,Itacaré,ITACARE,-14.362093573165973,-39.15779480918784
2915007,BA,Itaeté,ITAETE,-13.09175720515157,-41.04041818139602
2915106,BA,Itagi,ITAGI,-14.162264015599861,-40.02485105068116
2915205,BA,Itagibá,ITAGIBA,-14.25256693688596,-39.83045414803831
2915304,BA,Itagimirim,ITAGIMIRIM,-16.096335889091332,-39.73798512547128
2915353,BA,Itaguaçu da Bahia,ITAGUACU DA BAHIA,-10.769723807829575,-42.23898667275173
2915403,BA,Itaju do Colônia,ITAJU DO COLONIA,-15.148336342209582,-39.73165247632777
2915502,BA,Itajuípe,ITAJUIPE,-14.671517513851745,-39.444899914408076
2915601,BA,Itamaraju,ITAMARAJU,-17.00875696624942,-39.76482038383251
2915700,BA,Itamari,ITAMARI,-13.766584171378042,-39.667054133350874
2915809,BA,Itambé,ITAMBE,-15.15818096996626,-40.4622350243296
2915908,BA,Itanagra,ITANAGRA,-12.315346089747829,-38.0425925164706
2916005,BA,Itanhém,ITANHEM,-17.11540795536702,-40.37835158306562
2916104,BA,Itaparica,ITAPARICA,-12.892231291946107,-38.65496427807908
2916203,BA,Itapé,ITAPE,-14.954377843356497,-39.49590348948759
2916302,BA,Itapebi,ITAPEBI,-15.91210988405306,-39.653152867273626
2916401,BA,Itapetinga,ITAPETINGA,-15.2992798116647,-40.057515003351995
2916500,BA,Itapicuru,ITAPICURU,-11.192021239060292,-38.19422552489494
2916609,BA,Itapitanga,ITAPITANGA,-14.472906533587292,-39.61995846266197
2916708,BA,Itaquara,ITAQUARA,-13.448891404943069,-39.89845799169654
2916807,BA,Itarantim,ITARANTIM,-15.697737612658564,-40.04914719624571
2916856,BA,Itatim,ITATIM,-12.712840163585382,-39.73469224900053
2916906,BA,Itiruçu,ITIRUCU,-13.487641325453033,-40.15303744335197
2917003,BA,Itiúba,ITIUBA,-10.731373980816942,-39.845358242663586
2917102,BA,Itororó,ITORORO,-15.048827462391142,-40.007131573910506
2917201,BA,Ituaçu,ITUACU,-13.83710097333047,-41.39000694956189
2917300,BA,Ituberá,ITUBERA,-13.749334840228704,-39.15295030160877
2917334,BA,Iuiu,IUIU,-14.466260806433427,-43.54294332362325
2917359,BA,Jaborandi,JABORANDI,-14.031889735102505,-45.44044920144297
2917409,BA,Jacaraci,JACARACI,-14.78484881412062,-42.322285831663365
2917508,BA,Jacobina,JACOBINA,-11.134920219071303,-40.568545508255156
2917607,BA,Jaguaquara,JAGUAQUARA,-13.553854266805493,-39.957002200125764
2917706,BA,Jaguarari,JAGUARARI,-10.042620955810882,-40.068348116599104
2917805,BA,Jaguaripe,JAGUARIPE,-13.121298181917082,-38.98655970134547
2917904,BA,Jandaíra,JANDAIRA,-11.598399637634259,-37.59524603353096
2918001,BA,Jequié,JEQUIE,-13.877606720904526,-40.14613045224898
2918100,BA,Jeremoabo,JEREMOABO,-9.981424000421171,-38.49929863437498
2918209,BA,Jiquiriçá,JIQUIRICA,-13.324519605425115,-39.584656723511024
2918308,BA,Jitaúna,JITAUNA,-13.957972287338695,-39.866660053276696
2918357,BA,João Dourado,JOAO DOURADO,-11.220169230756474,-41.5672135540893
2918407,BA,Juazeiro,JUAZEIRO,-9.55687995573972,-40.27465963781496
2918456,BA,Jucuruçu,JUCURUCU,-16.845567575678675,-40.10075357508774
2918506,BA,Jussara,JUSSARA,-10.925533455158641,-41.880302178081784
2918555,BA,Jussari,JUSSARI,-15.136641755246526,-39.498022072207554
2918605,BA,Jussiape,JUSSIAPE,-13.511310817497584,-41.59887642265916
2918704,BA,Lafaiete Coutinho,LAFAIETE COUTINHO,-13.641588097888453,-40.292577907202286
2918753,BA,Lagoa Real,LAGOA REAL,-14.047294553717169,-42.21960301474127
2918803,BA,Laje,LAJE,-13.166984078955391,-39.34641786327249
2918902,BA,Lajedão,LAJEDAO,-17.559586603636276,-40.30982731646461
2919009,BA,Lajedinho,LAJEDINHO,-12.380973531979878,-40.96344604222378
2919058,BA,Lajedo do Tabocal,LAJEDO DO TABOCAL,-13.460224885274954,-40.28225862107222
2919108,BA,Lamarão,LAMARAO,-11.785908846203098,-38.90996199731598
2919157,BA,Lapão,LAPAO,-11.501286613392368,-41.776690311841314
2919207,BA,Lauro de Freitas,LAURO DE FREITAS,-12.863550759267614,-38.32721645920452
2919306,BA,Lençóis,LENCOIS,-12.424988797711347,-41.337292608556695
2919405,BA,Licínio de Almeida,LICINIO DE ALMEIDA,-14.586021207960568,-42.4701011881385
2919504,BA,Livramento de Nossa Senhora,LIVRAMENTO DE NOSSA SENHORA,-13.81065556905651,-41.99092726850927
2919553,BA,Luís Eduardo Magalhães,LUIS EDUARDO MAGALHAES,-12.19839273913363,-46.020356826020226
2919603,BA,Macajuba,MACAJUBA,-12.129295798251519,-40.262256057298714
2919702,BA,Macarani,MACARANI,-15.545817891110786,-40.400968244417754
2919801,BA,Macaúbas,MACAUBAS,-13.108137840080953,-42.69291768958978
2919900,BA,Macururé,MACURURE,-9.291077600858713,-38.89672854610236
2919926,BA,Madre de Deus,MADRE DE DEUS,-12.741113582315572,-38.64273215371078
2919959,BA,Maetinga,MAETINGA,-14.655594247166654,-41.51622072849315
2920007,BA,Maiquinique,MAIQUINIQUE,-15.674000032213163,-40.26910250961398
2920106,BA,Mairi,MAIRI,-11.731683733734698,-40.18063339648314
2920205,BA,Malhada,MALHADA,-14.216364558584782,-43.64600021846359
2920304,BA,Malhada de Pedras,MALHADA DE PEDRAS,-14.352430820769506,-41.845225364301164
2920403,BA,Manoel Vitorino,MANOEL VITORINO,-14.050874763067903,-40.54759819484678
2920452,BA,Mansidão,MANSIDAO,-11.128090463303593,-44.10836632521328
2920502,BA,Maracás,MARACAS,-13.49518198944186,-40.55523304824486
2920601,BA,Maragogipe,MARAGOGIPE,-12.823005822845838,-38.93826963394082
2920700,BA,Maraú,MARAU,-14.155713167105809,-39.1505176752416
2920809,BA,Marcionílio Souza,MARCIONILIO SOUZA,-13.140051725099083,-40.675321097761675
2920908,BA,Mascote,MASCOTE,-15.666085049804002,-39.42051346578742
2921005,BA,Mata de São João,MATA DE SAO JOAO,-12.483981888446094,-38.148884439917495
2921054,BA,Matina,MATINA,-13.848844473520607,-42.94006795262196
2921104,BA,Medeiros Neto,MEDEIROS NETO,-17.361297569348675,-40.285633228425105
2921203,BA,Miguel Calmon,MIGUEL CALMON,-11.420634407687505,-40.624216819712636
2921302,BA,Milagres,MILAGRES,-12.899945966451984,-39.7975859541425
2921401,BA,Mirangaba,MIRANGABA,-10.776984968481422,-40.71450880134011
2921450,BA,Mirante,MIRANTE,-14.167820719898424,-40.764087451726944
2921500,BA,Monte Santo,MONTE SANTO,-10.382987590827089,-39.45420190067176
2921609,BA,Morpará,MORPARA,-11.750790158706073,-43.03981830074431
2921708,BA,Morro do Chapéu,MORRO DO CHAPEU,-11.464874962496355,-41.16705973599481
2921807,BA,Mortugaba,MORTUGABA,-14.972641235444433,-42.320291453207375
2921906,BA,Mucugê,MUCUGE,-13.065098769818846,-41.4749084257298
2922003,BA,Mucuri,MUCURI,-18.059175222097085,-39.867012310239446
2922052,BA,Mulungu do Morro,MULUNGU DO MORRO,-11.977766171661424,-41.523938586550784
2922102,BA,Mundo Novo,MUNDO NOVO,-11.952822528710778,-40.55936464900811
2922201,BA,Muniz Ferreira,MUNIZ FERREIRA,-13.002487250809343,-39.08769263335195
2922250,BA,Muquém do São Francisco,MUQUEM DO SAO FRANCISCO,-12.211797469757029,-43.49867862139839
2922300,BA,Muritiba,MURITIBA,-12.621752833607793,-39.086287741694946
2922409,BA,Mutuípe,MUTUIPE,-13.311893927306192,-39.506629443107656
2922508,BA,Nazaré,NAZARE,-12.953683480623175,-38.980867265699395
2922607,BA,Nilo Peçanha,NILO PECANHA,-13.660143121872588,-39.17409245371819
2922656,BA,Nordestina,NORDESTINA,-10.873093590037628,-39.451410823363915
2922706,BA,Nova Canaã,NOVA CANAA,-14.857517965269448,-40.1803283575042
2922730,BA,Nova Fátima,NOVA FATIMA,-11.62135817788959,-39.63561865327225
2922755,BA,Nova Ibiá,NOVA IBIA,-13.82499437894972,-39.582809273720386
2922805,BA,Nova Itarana,NOVA ITARANA,-13.046494910495536,-40.03457927535037
2922854,BA,Nova Redenção,NOVA REDENCAO,-12.800115962507922,-41.09123506191942
2922904,BA,Nova Soure,NOVA SOURE,-11.311950199534909,-38.554809522514624
2923001,BA,Nova Viçosa,NOVA VICOSA,-17.899665999852093,-39.71540224601184
2923035,BA,Novo Horizonte,NOVO HORIZONTE,-12.840872599006607,-42.12866431266935
2923050,BA,Novo Triunfo,NOVO TRIUNFO,-10.361335888663444,-38.45644159597644
2923100,BA,Olindina,OLINDINA,-11.434911380838669,-38.35479154840786
2923209,BA,Oliveira dos Brejinhos,OLIVEIRA DOS BREJINHOS,-12.283355067945315,-42.73488099919843
